id_inventario,sucursal,id_producto,nombre_producto,categoria,marca,stock_sucursal,stock_minimo,stock_maximo,precio_sucursal,ultima_reposicion,proveedor,pasillo,estado
INV002603,Río Negro,P0298,Planchita de Pelo,Lavado,LaundryTech,3,5,4,929.7,2025-11-10,LaundryTech,C6,Disponible
INV002604,Río Negro,P0124,Pava Eléctrica 2024,Cocina,HomeChef,6,5,9,50.15,2025-11-14,HomeChef,D16,Disponible
INV002605,Río Negro,P0213,Humidificador,Climatización,PureAir,13,5,19,2885.16,2025-11-08,PureAir,A3,Disponible
INV002606,Río Negro,P0249,Elite Lavaseca,Lavado,FreshWash,3,5,4,2133.53,2025-11-03,FreshWash,C2,Disponible
INV002607,Río Negro,P0212,Ultra Humidificador,Climatización,AirFlow,4,5,6,433.11,2025-10-28,AirFlow,D2,Disponible
INV002608,Río Negro,P0256,Smart Secarropa,Lavado,LaundryTech,21,5,31,1894.98,2025-10-30,LaundryTech,B14,Disponible
INV002609,Río Negro,P0235,Lavarropas Semiautomático 3000,Lavado,SparkleHome,2,5,3,2176.9,2025-10-25,SparkleHome,C2,Disponible
INV002610,Río Negro,P0238,Smart Lavarropa Carga Superior,Lavado,LaundryTech,2,5,3,1179.1,2025-10-20,LaundryTech,A2,Disponible
INV002611,Río Negro,P0233,Lavarropas Automático,Lavado,LaundryTech,14,5,21,187.81,2025-11-09,LaundryTech,D16,Disponible
INV002612,Río Negro,P0123,Pava Eléctrica,Cocina,CookElite,3,5,4,1086.45,2025-11-17,CookElite,D8,Disponible
INV002613,Río Negro,P0214,Humidificador,Climatización,EcoClima,6,5,9,1487.97,2025-10-22,EcoClima,B4,Disponible
INV002614,Río Negro,P0176,Panel Calefactor,Climatización,ClimaTech,13,5,19,2485.1,2025-11-11,ClimaTech,A16,Disponible
INV002615,Río Negro,P0234,Smart Lavarropas Semiautomático Plus,Lavado,LaundryTech,9,5,13,1529.36,2025-11-14,LaundryTech,A13,Disponible
INV002616,Río Negro,P0194,Max Ventilador de Torre,Climatización,AirFlow,25,5,37,1614.07,2025-11-07,AirFlow,B16,Disponible
INV002617,Río Negro,P0160,Aire de Ventana Pro,Climatización,ClimaTech,13,5,19,435.33,2025-10-29,ClimaTech,B5,Disponible
INV002618,Río Negro,P0183,Radiador de Aceite,Climatización,PureAir,22,5,33,1592.55,2025-10-25,PureAir,C3,Disponible
INV002619,Río Negro,P0179,Panel Calefactor,Climatización,EcoClima,20,5,30,169.25,2025-10-28,EcoClima,D17,Disponible
INV002620,Río Negro,P0153,Aire Split,Climatización,ClimaTech,26,5,39,2284.83,2025-11-16,ClimaTech,D4,Disponible
INV002621,Río Negro,P0170,Deluxe Caloventor,Climatización,PureAir,9,5,13,410.72,2025-11-07,PureAir,D3,Disponible
INV002622,Río Negro,P0030,Eco Rallador Eléctrico,Cocina,TechHome,22,5,33,634.45,2025-11-05,TechHome,C2,Disponible
INV002623,Río Negro,P0107,Smart Conservadora 2024,Cocina,KitchenPro,20,5,30,663.07,2025-11-05,KitchenPro,B13,Disponible
INV002624,Río Negro,P0129,Exprimidor 2024,Cocina,ChefMaster,14,5,21,572.61,2025-10-29,ChefMaster,C11,Disponible
INV002625,Río Negro,P0259,Secarropa,Lavado,FreshWash,5,5,7,177.41,2025-11-05,FreshWash,A8,Disponible
INV002626,Río Negro,P0057,Elite Tostadora,Cocina,TechHome,13,5,19,2088.07,2025-11-08,TechHome,B6,Disponible
INV002627,Río Negro,P0280,Max Plancha a Vapor,Lavado,CleanMaster,9,5,13,1491.82,2025-10-20,CleanMaster,A17,Disponible
INV002628,Río Negro,P0277,Lavavajillas Compacto,Lavado,CleanMaster,10,5,15,2791.23,2025-11-06,CleanMaster,A19,Disponible
INV002629,Río Negro,P0104,Eco Conservadora II,Cocina,ChefMaster,10,5,15,2564.79,2025-10-19,ChefMaster,D19,Disponible
INV002630,Río Negro,P0184,Pro Ventilador de Pie,Climatización,EcoClima,6,5,9,1871.39,2025-10-26,EcoClima,D19,Disponible
INV002631,Río Negro,P0275,Lavavajillas Compacto 2024,Lavado,FreshWash,12,5,18,2095.08,2025-11-09,FreshWash,D7,Disponible
INV002632,Río Negro,P0056,Tostadora,Cocina,CookElite,3,5,4,2366.32,2025-11-05,CookElite,A12,Disponible
INV002633,Río Negro,P0026,Mixer II,Cocina,HomeChef,5,5,7,1926.83,2025-10-29,HomeChef,B13,Disponible
INV002634,Río Negro,P0072,Ultra Parrilla Eléctrica,Cocina,TechHome,16,5,24,954.12,2025-10-23,TechHome,B12,Disponible
INV002635,Río Negro,P0196,Advanced Ventilador de Torre Pro,Climatización,PureAir,4,5,6,2558.0,2025-10-26,PureAir,C5,Disponible
INV002636,Río Negro,P0105,Max Conservadora,Cocina,CookElite,1,5,1,2472.42,2025-10-19,CookElite,D10,Disponible
INV002637,Río Negro,P0162,Aire Central II,Climatización,ThermoControl,5,5,7,2000.2,2025-10-20,ThermoControl,A4,Disponible
INV002638,Río Negro,P0191,Turbo Ventilador de Techo,Climatización,ThermoControl,14,5,21,870.95,2025-11-12,ThermoControl,A19,Disponible
INV002639,Río Negro,P0106,Turbo Conservadora,Cocina,HomeChef,15,5,22,2827.01,2025-10-22,HomeChef,D1,Disponible
INV002640,Río Negro,P0121,Premium Cafetera,Cocina,HomeChef,11,5,16,1295.31,2025-11-07,HomeChef,B13,Disponible
INV002641,Río Negro,P0268,Deluxe Centrifuga,Lavado,CleanMaster,4,5,6,1826.47,2025-10-24,CleanMaster,B1,Disponible
INV002642,Río Negro,P0070,Waflera,Cocina,CookElite,1,5,1,568.72,2025-11-07,CookElite,B12,Disponible
INV002643,Río Negro,P0099,Freezer,Cocina,CookElite,6,5,9,2468.6,2025-11-07,CookElite,C6,Disponible
INV002644,Río Negro,P0128,Advanced Pava Eléctrica,Cocina,CookElite,2,5,3,1193.15,2025-11-02,CookElite,A1,Disponible
INV002645,Río Negro,P0097,Advanced Freezer,Cocina,CookElite,25,5,37,732.72,2025-10-21,CookElite,A7,Disponible
INV002646,Río Negro,P0168,Super Estufa Eléctrica,Climatización,ThermoControl,6,5,9,1922.36,2025-11-13,ThermoControl,A7,Disponible
INV002647,Río Negro,P0243,Lavarropa Carga Frontal Plus,Lavado,LaundryTech,18,5,27,1140.57,2025-11-09,LaundryTech,B15,Disponible
INV002648,Río Negro,P0225,Ionizador X,Climatización,ClimaTech,7,5,10,1604.03,2025-10-27,ClimaTech,B11,Disponible
INV002649,Río Negro,P0022,Advanced Batidora de Pie,Cocina,KitchenPro,12,5,18,2706.08,2025-10-26,KitchenPro,C14,Disponible
INV002650,Río Negro,P0053,Freidora de Aire,Cocina,KitchenPro,6,5,9,2182.67,2025-11-01,KitchenPro,B1,Disponible
INV002651,Río Negro,P0094,Elite Heladera,Cocina,CookElite,0,5,0,821.9,2025-10-23,CookElite,A14,Agotado
INV002652,Río Negro,P0174,Caloventor,Climatización,AirFlow,10,5,15,2640.59,2025-10-28,AirFlow,C17,Disponible
INV002653,Río Negro,P0263,Super Secarropa,Lavado,WashPro,0,5,0,953.16,2025-11-05,WashPro,A18,Agotado
INV002654,Río Negro,P0018,Batidora de Mano II,Cocina,HomeChef,2,5,3,600.3,2025-10-20,HomeChef,A4,Disponible
INV002655,Río Negro,P0080,Pro Olla Arrocera,Cocina,TechHome,1,5,1,129.65,2025-10-20,TechHome,A15,Disponible
INV002656,Río Negro,P0255,Digital Lavaseca,Lavado,WashPro,12,5,18,1925.38,2025-10-30,WashPro,B13,Disponible
INV002657,Río Negro,P0134,Yogurtera,Cocina,HomeChef,7,5,10,1910.89,2025-11-06,HomeChef,C16,Disponible
INV002658,Río Negro,P0081,Olla Arrocera Plus,Cocina,ChefMaster,0,5,0,1420.37,2025-11-16,ChefMaster,B14,Agotado
INV002659,Río Negro,P0087,Olla de Cocción Lenta,Cocina,KitchenPro,25,5,37,2633.35,2025-11-08,KitchenPro,C11,Disponible
INV002660,Río Negro,P0192,Ventilador de Techo X,Climatización,AirFlow,3,5,4,729.59,2025-11-12,AirFlow,D20,Disponible
INV002661,Río Negro,P0202,Advanced Neblinizador,Climatización,EcoClima,8,5,12,2083.4,2025-11-13,EcoClima,C1,Disponible
INV002662,Río Negro,P0008,Ultra Licuadora,Cocina,TechHome,21,5,31,1185.31,2025-11-03,TechHome,C7,Disponible
INV002663,Río Negro,P0119,Vinoteca II,Cocina,HomeChef,19,5,28,1880.0,2025-11-15,HomeChef,B9,Disponible
INV002664,Río Negro,P0006,Licuadora,Cocina,ChefMaster,5,5,7,1900.61,2025-11-14,ChefMaster,D11,Disponible
INV002665,Río Negro,P0037,Abridor de Latas,Cocina,CookElite,12,5,18,1964.32,2025-10-23,CookElite,C2,Disponible
INV002666,Río Negro,P0293,Centro de Planchado,Lavado,LaundryTech,8,5,12,2288.35,2025-10-23,LaundryTech,B2,Disponible
INV002667,Río Negro,P0065,Eco Waflera,Cocina,HomeChef,8,5,12,896.27,2025-11-02,HomeChef,A15,Disponible
INV002668,Río Negro,P0005,Licuadora,Cocina,HomeChef,12,5,18,2655.1,2025-11-14,HomeChef,D11,Disponible
INV002669,Río Negro,P0111,Frigobar,Cocina,TechHome,10,5,15,955.02,2025-10-22,TechHome,C18,Disponible
INV002670,Río Negro,P0036,Deluxe Abridor de Latas,Cocina,CookElite,18,5,27,678.25,2025-11-02,CookElite,B17,Disponible
INV002671,Río Negro,P0205,Neblinizador,Climatización,ClimaTech,7,5,10,2109.42,2025-11-13,ClimaTech,A11,Disponible
INV002672,Río Negro,P0204,Neblinizador,Climatización,AirFlow,8,5,12,1474.34,2025-10-31,AirFlow,D14,Disponible
INV002673,Río Negro,P0109,Conservadora X,Cocina,KitchenPro,0,5,0,1731.71,2025-11-16,KitchenPro,A14,Agotado
INV002674,Río Negro,P0004,Compacto Licuadora,Cocina,ChefMaster,10,5,15,257.19,2025-11-04,ChefMaster,C5,Disponible
INV002675,Río Negro,P0258,Secarropa,Lavado,SparkleHome,16,5,24,2183.75,2025-11-13,SparkleHome,D4,Disponible
INV002676,Río Negro,P0113,Frigobar,Cocina,HomeChef,15,5,22,1575.79,2025-10-29,HomeChef,C19,Disponible
INV002677,Río Negro,P0073,Profesional Parrilla Eléctrica 3000,Cocina,ChefMaster,4,5,6,2067.24,2025-11-18,ChefMaster,B19,Disponible
INV002678,Río Negro,P0271,Pro Tender Eléctrico,Lavado,LaundryTech,15,5,22,2621.61,2025-10-22,LaundryTech,C7,Disponible
INV002679,Río Negro,P0028,Digital Rallador Eléctrico,Cocina,TechHome,13,5,19,900.27,2025-10-26,TechHome,C15,Disponible
INV002680,Río Negro,P0082,Olla Arrocera 3000,Cocina,HomeChef,7,5,10,434.94,2025-10-24,HomeChef,D3,Disponible
INV002681,Río Negro,P0264,Premium Centrifuga,Lavado,LaundryTech,22,5,33,2162.02,2025-11-11,LaundryTech,D11,Disponible
INV002682,Río Negro,P0032,Abridor de Latas,Cocina,ChefMaster,19,5,28,2915.08,2025-11-18,ChefMaster,A19,Disponible
INV002683,Río Negro,P0241,Lavarropa Carga Superior,Lavado,FreshWash,13,5,19,2495.28,2025-10-27,FreshWash,C13,Disponible
INV002684,Río Negro,P0294,Compacto Planchita de Pelo 3000,Lavado,FreshWash,17,5,25,93.12,2025-11-02,FreshWash,B19,Disponible
INV002685,Río Negro,P0077,Olla Arrocera,Cocina,TechHome,1,5,1,271.81,2025-10-26,TechHome,C19,Disponible
INV002686,Río Negro,P0079,Super Olla Arrocera X,Cocina,CookElite,10,5,15,1092.72,2025-11-06,CookElite,A19,Disponible
INV002687,Río Negro,P0209,Purificador de Aire,Climatización,PureAir,17,5,25,1958.51,2025-11-16,PureAir,D1,Disponible
INV002688,Río Negro,P0130,Deluxe Exprimidor X,Cocina,ChefMaster,3,5,4,544.5,2025-11-15,ChefMaster,C8,Disponible
INV002689,Río Negro,P0289,Centro de Planchado,Lavado,CleanMaster,0,5,0,156.48,2025-10-27,CleanMaster,A15,Agotado
INV002690,Río Negro,P0112,Deluxe Frigobar,Cocina,TechHome,1,5,1,234.85,2025-10-28,TechHome,B7,Disponible
INV002691,Río Negro,P0041,Digital Horno Eléctrico,Cocina,CookElite,8,5,12,1781.94,2025-11-01,CookElite,A6,Disponible
INV002692,Río Negro,P0222,Ultra Ionizador,Climatización,PureAir,6,5,9,2523.73,2025-10-20,PureAir,D13,Disponible
INV002693,Río Negro,P0108,Deluxe Conservadora Pro,Cocina,KitchenPro,18,5,27,3104.65,2025-11-05,KitchenPro,D6,Disponible
INV002694,Río Negro,P0074,Plus Parrilla Eléctrica,Cocina,KitchenPro,10,5,15,123.88,2025-11-12,KitchenPro,B10,Disponible
INV002695,Río Negro,P0144,Plus Deshidratador 2024,Cocina,KitchenPro,16,5,24,2082.26,2025-11-02,KitchenPro,D12,Disponible
INV002696,Río Negro,P0063,Sandwichera,Cocina,CookElite,4,5,6,563.7,2025-11-18,CookElite,A19,Disponible
INV002697,Río Negro,P0189,Ventilador de Techo Pro,Climatización,PureAir,10,5,15,953.43,2025-11-18,PureAir,C16,Disponible
INV002698,Río Negro,P0066,Pro Waflera,Cocina,ChefMaster,23,5,34,1045.62,2025-10-23,ChefMaster,B19,Disponible
INV002699,Río Negro,P0274,Lavavajillas,Lavado,WashPro,11,5,16,26.9,2025-11-03,WashPro,C13,Disponible
INV002700,Río Negro,P0300,Smart TV Plus,Audio y Video,ScreenPro,23,5,34,296.96,2025-11-12,ScreenPro,A13,Disponible
INV002701,Río Negro,P0117,Digital Vinoteca,Cocina,HomeChef,13,5,19,2478.65,2025-10-30,HomeChef,C9,Disponible
INV002702,Río Negro,P0282,Compacto Plancha a Vapor,Lavado,SparkleHome,15,5,22,2783.44,2025-10-21,SparkleHome,D8,Disponible
INV002703,Río Negro,P0149,Aire Split,Climatización,EcoClima,19,5,28,1974.99,2025-11-17,EcoClima,D18,Disponible
INV002704,Río Negro,P0200,Ventilador de Torre 3000,Climatización,PureAir,6,5,9,905.93,2025-10-22,PureAir,B4,Disponible
INV002705,Río Negro,P0064,Sandwichera 3000,Cocina,ChefMaster,11,5,16,288.1,2025-10-31,ChefMaster,D14,Disponible
INV002706,Río Negro,P0014,Premium Picadora,Cocina,KitchenPro,2,5,3,2414.93,2025-11-10,KitchenPro,A2,Disponible
INV002707,Río Negro,P0045,Premium Horno Eléctrico,Cocina,HomeChef,3,5,4,1159.54,2025-11-02,HomeChef,A3,Disponible
INV002708,Río Negro,P0150,Aire Split II,Climatización,ClimaTech,4,5,6,716.62,2025-11-06,ClimaTech,C20,Disponible
INV002709,Río Negro,P0224,Ionizador 3000,Climatización,EcoClima,22,5,33,2903.11,2025-10-25,EcoClima,A1,Disponible
INV002710,Río Negro,P0195,Ventilador de Torre 2024,Climatización,AirFlow,0,5,0,2678.47,2025-10-31,AirFlow,A15,Agotado
INV002711,Río Negro,P0211,Advanced Humidificador X,Climatización,PureAir,12,5,18,1412.44,2025-11-02,PureAir,C13,Disponible
INV002712,Río Negro,P0146,Ultra Deshidratador,Cocina,ChefMaster,0,5,0,1164.2,2025-10-25,ChefMaster,C16,Agotado
INV002713,Río Negro,P0084,Olla de Cocción Lenta,Cocina,TechHome,9,5,13,1248.7,2025-10-22,TechHome,B19,Disponible
INV002714,Río Negro,P0217,Deluxe Deshumidificador,Climatización,ClimaTech,19,5,28,828.15,2025-11-17,ClimaTech,C4,Disponible
INV002715,Río Negro,P0044,Compacto Horno Eléctrico,Cocina,TechHome,4,5,6,97.96,2025-10-31,TechHome,D16,Disponible
INV002716,Río Negro,P0089,Plus Olla de Cocción Lenta,Cocina,CookElite,6,5,9,310.16,2025-11-11,CookElite,B1,Disponible
INV002717,Río Negro,P0043,Horno Eléctrico,Cocina,HomeChef,13,5,19,2086.46,2025-11-14,HomeChef,C6,Disponible
INV002718,Río Negro,P0171,Caloventor II,Climatización,PureAir,12,5,18,988.6,2025-11-16,PureAir,A7,Disponible
INV002719,Río Negro,P0009,Procesadora,Cocina,KitchenPro,7,5,10,1188.97,2025-10-30,KitchenPro,A19,Disponible
INV002720,Río Negro,P0210,Elite Humidificador,Climatización,EcoClima,13,5,19,121.78,2025-10-28,EcoClima,A6,Disponible
INV002721,Río Negro,P0059,Sandwichera 3000,Cocina,KitchenPro,12,5,18,2585.64,2025-11-04,KitchenPro,A8,Disponible
INV002722,Río Negro,P0093,Heladera,Cocina,ChefMaster,2,5,3,517.26,2025-11-14,ChefMaster,D14,Disponible
INV002723,Río Negro,P0296,Planchita de Pelo,Lavado,LaundryTech,28,5,42,1437.87,2025-11-06,LaundryTech,A13,Disponible
INV002724,Río Negro,P0159,Aire de Ventana X,Climatización,ThermoControl,14,5,21,1896.43,2025-10-23,ThermoControl,C3,Disponible
INV002725,Río Negro,P0251,Pro Lavaseca,Lavado,CleanMaster,1,5,1,234.92,2025-10-25,CleanMaster,C1,Disponible
INV002726,Río Negro,P0197,Ventilador de Torre Pro,Climatización,EcoClima,0,5,0,2187.02,2025-10-31,EcoClima,D18,Agotado
INV002727,Río Negro,P0291,Centro de Planchado,Lavado,CleanMaster,9,5,13,1109.91,2025-11-04,CleanMaster,B1,Disponible
INV002728,Río Negro,P0029,Compacto Rallador Eléctrico 2024,Cocina,ChefMaster,3,5,4,2732.79,2025-11-02,ChefMaster,B6,Disponible
INV002729,Río Negro,P0042,Max Horno Eléctrico,Cocina,HomeChef,13,5,19,1431.5,2025-10-31,HomeChef,D1,Disponible
INV002730,Río Negro,P0096,Premium Heladera,Cocina,CookElite,9,5,13,831.63,2025-10-25,CookElite,B1,Disponible
INV002731,Río Negro,P0140,Yogurtera,Cocina,ChefMaster,7,5,10,507.01,2025-11-07,ChefMaster,A18,Disponible
INV002732,Río Negro,P0047,Turbo Microondas,Cocina,KitchenPro,15,5,22,1796.5,2025-11-11,KitchenPro,A3,Disponible
INV002733,Río Negro,P0138,Advanced Yogurtera,Cocina,HomeChef,12,5,18,937.96,2025-11-02,HomeChef,C15,Disponible
INV002734,Río Negro,P0068,Waflera,Cocina,KitchenPro,9,5,13,2587.68,2025-11-06,KitchenPro,D3,Disponible
INV002735,Río Negro,P0136,Smart Yogurtera,Cocina,CookElite,1,5,1,2102.42,2025-10-27,CookElite,B2,Disponible
INV002736,Río Negro,P0206,Neblinizador,Climatización,EcoClima,2,5,3,1094.25,2025-11-17,EcoClima,D11,Disponible
INV002737,Río Negro,P0155,Aire Portátil,Climatización,EcoClima,18,5,27,1485.57,2025-11-10,EcoClima,B8,Disponible
INV002738,Río Negro,P0252,Turbo Lavaseca,Lavado,WashPro,9,5,13,1618.45,2025-11-18,WashPro,A13,Disponible
INV002739,Río Negro,P0152,Compacto Aire Split II,Climatización,PureAir,8,5,12,1912.69,2025-11-02,PureAir,B9,Disponible
INV002740,Río Negro,P0151,Aire Split,Climatización,EcoClima,11,5,16,1608.06,2025-11-03,EcoClima,B13,Disponible
INV002741,Río Negro,P0216,Advanced Humidificador,Climatización,AirFlow,5,5,7,1225.45,2025-10-25,AirFlow,A7,Disponible
INV002742,Río Negro,P0164,Estufa Eléctrica,Climatización,EcoClima,24,5,36,3014.64,2025-11-09,EcoClima,D16,Disponible
INV002743,Río Negro,P0092,Compacto Heladera,Cocina,CookElite,2,5,3,159.6,2025-10-27,CookElite,C11,Disponible
INV002744,Río Negro,P0163,Super Aire Central,Climatización,ClimaTech,3,5,4,2175.78,2025-11-07,ClimaTech,C15,Disponible
INV002745,Río Negro,P0226,Advanced Ionizador Plus,Climatización,PureAir,0,5,0,1223.39,2025-10-24,PureAir,B11,Agotado
INV002746,Río Negro,P0086,Digital Olla de Cocción Lenta,Cocina,ChefMaster,10,5,15,1777.34,2025-11-05,ChefMaster,A4,Disponible
INV002747,Río Negro,P0193,Ventilador de Techo 2024,Climatización,ClimaTech,15,5,22,1290.93,2025-11-07,ClimaTech,A4,Disponible
INV002748,Río Negro,P0247,Premium Lavarropa Carga Frontal,Lavado,FreshWash,0,5,0,1945.19,2025-11-05,FreshWash,B8,Agotado
INV002749,Río Negro,P0154,Aire Portátil,Climatización,ClimaTech,3,5,4,1823.38,2025-11-07,ClimaTech,D14,Disponible
INV002750,Río Negro,P0071,Ultra Parrilla Eléctrica,Cocina,TechHome,1,5,1,2847.06,2025-11-05,TechHome,A12,Disponible
INV002751,Neuquén,P0031,Abridor de Latas 2024,Cocina,CookElite,4,5,6,162.63,2025-10-21,CookElite,B14,Disponible
INV002752,Neuquén,P0212,Ultra Humidificador,Climatización,AirFlow,7,5,10,449.3,2025-11-08,AirFlow,A10,Disponible
INV002753,Neuquén,P0273,Max Lavavajillas,Lavado,CleanMaster,24,5,36,1166.67,2025-10-31,CleanMaster,D12,Disponible
INV002754,Neuquén,P0005,Licuadora,Cocina,HomeChef,9,5,13,2688.23,2025-11-05,HomeChef,D5,Disponible
INV002755,Neuquén,P0279,Plancha a Vapor 3000,Lavado,WashPro,9,5,13,653.97,2025-11-14,WashPro,C2,Disponible
INV002756,Neuquén,P0104,Eco Conservadora II,Cocina,ChefMaster,17,5,25,2752.28,2025-11-13,ChefMaster,D18,Disponible
INV002757,Neuquén,P0259,Secarropa,Lavado,FreshWash,7,5,10,192.97,2025-11-09,FreshWash,B10,Disponible
INV002758,Neuquén,P0108,Deluxe Conservadora Pro,Cocina,KitchenPro,12,5,18,3017.76,2025-11-17,KitchenPro,B7,Disponible
INV002759,Neuquén,P0035,Profesional Abridor de Latas,Cocina,KitchenPro,9,5,13,847.48,2025-11-13,KitchenPro,D6,Disponible
INV002760,Neuquén,P0115,Vinoteca Pro,Cocina,CookElite,17,5,25,2905.16,2025-10-24,CookElite,C13,Disponible
INV002761,Neuquén,P0133,Exprimidor,Cocina,TechHome,2,5,3,1974.81,2025-10-21,TechHome,D7,Disponible
INV002762,Neuquén,P0223,Ionizador 3000,Climatización,ThermoControl,10,5,15,515.03,2025-11-12,ThermoControl,C13,Disponible
INV002763,Neuquén,P0166,Compacto Estufa Eléctrica,Climatización,ClimaTech,7,5,10,1084.08,2025-11-03,ClimaTech,D5,Disponible
INV002764,Neuquén,P0300,Smart TV Plus,Audio y Video,ScreenPro,17,5,25,286.22,2025-11-18,ScreenPro,B13,Disponible
INV002765,Neuquén,P0091,Advanced Heladera,Cocina,ChefMaster,15,5,22,2996.99,2025-11-17,ChefMaster,C16,Disponible
INV002766,Neuquén,P0249,Elite Lavaseca,Lavado,FreshWash,2,5,3,2106.42,2025-11-16,FreshWash,D8,Disponible
INV002767,Neuquén,P0164,Estufa Eléctrica,Climatización,EcoClima,13,5,19,3053.89,2025-10-29,EcoClima,A8,Disponible
INV002768,Neuquén,P0261,Secarropa,Lavado,CleanMaster,6,5,9,1659.03,2025-11-17,CleanMaster,A13,Disponible
INV002769,Neuquén,P0220,Ultra Deshumidificador,Climatización,ThermoControl,10,5,15,2618.31,2025-10-25,ThermoControl,B5,Disponible
INV002770,Neuquén,P0027,Mixer Pro,Cocina,ChefMaster,16,5,24,54.48,2025-11-07,ChefMaster,C3,Disponible
INV002771,Neuquén,P0128,Advanced Pava Eléctrica,Cocina,CookElite,1,5,1,1220.4,2025-11-18,CookElite,C15,Disponible
INV002772,Neuquén,P0154,Aire Portátil,Climatización,ClimaTech,3,5,4,1971.73,2025-10-20,ClimaTech,D5,Disponible
INV002773,Neuquén,P0177,Super Panel Calefactor Plus,Climatización,AirFlow,8,5,12,2795.07,2025-10-31,AirFlow,A1,Disponible
INV002774,Neuquén,P0193,Ventilador de Techo 2024,Climatización,ClimaTech,12,5,18,1226.52,2025-11-02,ClimaTech,A13,Disponible
INV002775,Neuquén,P0295,Profesional Planchita de Pelo Plus,Lavado,WashPro,1,5,1,1263.06,2025-10-25,WashPro,A2,Disponible
INV002776,Neuquén,P0124,Pava Eléctrica 2024,Cocina,HomeChef,5,5,7,49.73,2025-11-06,HomeChef,C14,Disponible
INV002777,Neuquén,P0106,Turbo Conservadora,Cocina,HomeChef,12,5,18,2735.48,2025-10-29,HomeChef,C20,Disponible
INV002778,Neuquén,P0078,Profesional Olla Arrocera,Cocina,ChefMaster,22,5,33,144.84,2025-11-12,ChefMaster,A13,Disponible
INV002779,Neuquén,P0126,Turbo Pava Eléctrica 2024,Cocina,HomeChef,2,5,3,1448.68,2025-11-14,HomeChef,C3,Disponible
INV002780,Neuquén,P0296,Planchita de Pelo,Lavado,LaundryTech,27,5,40,1373.46,2025-11-05,LaundryTech,D18,Disponible
INV002781,Neuquén,P0185,Ventilador de Pie,Climatización,PureAir,10,5,15,2442.83,2025-11-08,PureAir,B5,Disponible
INV002782,Neuquén,P0071,Ultra Parrilla Eléctrica,Cocina,TechHome,2,5,3,2805.67,2025-11-05,TechHome,B9,Disponible
INV002783,Neuquén,P0143,Elite Deshidratador,Cocina,CookElite,6,5,9,1562.85,2025-11-12,CookElite,B12,Disponible
INV002784,Neuquén,P0165,Digital Estufa Eléctrica,Climatización,ThermoControl,9,5,13,2469.08,2025-11-10,ThermoControl,A15,Disponible
INV002785,Neuquén,P0232,Compacto Lavarropas Automático,Lavado,CleanMaster,5,5,7,1735.25,2025-11-16,CleanMaster,A15,Disponible
INV002786,Neuquén,P0028,Digital Rallador Eléctrico,Cocina,TechHome,14,5,21,874.21,2025-10-30,TechHome,A6,Disponible
INV002787,Neuquén,P0174,Caloventor,Climatización,AirFlow,6,5,9,2465.12,2025-10-28,AirFlow,C1,Disponible
INV002788,Neuquén,P0040,Molinillo de Café Pro,Cocina,ChefMaster,22,5,33,1525.17,2025-11-05,ChefMaster,C18,Disponible
INV002789,Neuquén,P0163,Super Aire Central,Climatización,ClimaTech,4,5,6,2060.66,2025-10-20,ClimaTech,B4,Disponible
INV002790,Neuquén,P0173,Digital Caloventor,Climatización,EcoClima,1,5,1,887.54,2025-11-16,EcoClima,C12,Disponible
INV002791,Neuquén,P0241,Lavarropa Carga Superior,Lavado,FreshWash,7,5,10,2419.04,2025-10-24,FreshWash,B10,Disponible
INV002792,Neuquén,P0069,Waflera,Cocina,ChefMaster,22,5,33,1617.38,2025-10-31,ChefMaster,A6,Disponible
